Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Seed Round - RAD AI,https://www.crunchbase.com/funding_round/rad-intelligence-seed--e9554596,"Venice, California, United States, North America",RAD AI,https://www.crunchbase.com/organization/rad-intelligence,Seed,977000,USD,977000,2021-09-15,,,1.0,Conor Bronsdon
Seed Round - Coxwave Align,https://www.crunchbase.com/funding_round/tryalign-seed--ad3bb679,"San Jose, California, United States, North America",Coxwave Align,https://www.crunchbase.com/organization/tryalign,Seed,800000,USD,800000,2021-09-15,,,,
Seed Round - Aren,https://www.crunchbase.com/funding_round/aren-seed--147643b7,"New York, New York, United States, North America",Aren,https://www.crunchbase.com/organization/aren,Seed,2371996,USD,2371996,2021-09-20,,1.0,9.0,"COINS GROUP, Green Egg Ventures, HBS Alumni Angels, Maccabee Ventures, MetaProp, Rho Capital Partners, Shadow Ventures, Technion Seed, Turf Advisory"
Seed Round - Revery AI,https://www.crunchbase.com/funding_round/revery-ai-seed--121d2418,"Emeryville, California, United States, North America",Revery AI,https://www.crunchbase.com/organization/revery-ai,Seed,1225000,USD,1225000,2021-09-21,,2.0,4.0,"Alexey Alexanov, CABRA VC, TSVC, Y Combinator"
Seed Round - Microsec,https://www.crunchbase.com/funding_round/microsec-db90-seed--e0178a90,"Santa Clara, California, United States, North America",Microsec,https://www.crunchbase.com/organization/microsec-db90,Seed,1000000,USD,1000000,2021-09-22,,,2.0,"Andrew Wesbecher, Heroic Ventures"
Seed Round - CatalyzeX,https://www.crunchbase.com/funding_round/profilic-seed--a78822c0,"San Francisco, California, United States, North America",CatalyzeX,https://www.crunchbase.com/organization/profilic,Seed,1640000,USD,1640000,2021-09-22,"South Asian Founded, South Asian Led",2.0,17.0,"Abstraction Capital, Akshay Chaturvedi, Alumni Ventures, Anthony Goldbloom, Basecamp Fund, Binh Tran, Darling Ventures, Dr Ritesh Malik, focal, Ilya Kirnos, Joe Fernandez, Kepler, Michael Shuffett, On Deck, Slava Kovalevskyi, Unpopular Ventures, Unshackled Ventures"
Seed Round - Geopipe,https://www.crunchbase.com/funding_round/geopipe-inc-seed--19eb888b,"New York, New York, United States, North America",Geopipe,https://www.crunchbase.com/organization/geopipe-inc,Seed,2400000,USD,2400000,2021-09-27,,,5.0,"Amazon Alexa Fund, AME Cloud Ventures, Matrix, Siddharth Saxena, Village Global"
Seed Round - GrayMatter Robotics,https://www.crunchbase.com/funding_round/graymatter-robotics-seed--82582b0b,"Gardena, California, United States, North America",GrayMatter Robotics,https://www.crunchbase.com/organization/graymatter-robotics,Seed,4100000,USD,4100000,2021-09-29,,3.0,6.0,"3M New Ventures, B Capital, Calibrate Ventures, OCA Ventures, Pathbreaker Ventures, Stage Venture Partners"
Seed Round - Writesonic,https://www.crunchbase.com/funding_round/writesonic-seed--de114a17,"San Francisco, California, United States, North America",Writesonic,https://www.crunchbase.com/organization/writesonic,Seed,2500000,USD,2500000,2021-09-30,,2.0,8.0,"Amino Capital, Atlas Pacific Capital, BluePointe Ventures, Broom Ventures, HOF Capital, Rebel Fund, Soma Capital, XRM Media"
Seed Round - Catalyze AI,https://www.crunchbase.com/funding_round/catalyze-ai-seed--170b6a76,"Los Angeles, California, United States, North America",Catalyze AI,https://www.crunchbase.com/organization/catalyze-ai,Seed,2000000,USD,2000000,2021-10-01,,,,
Seed Round - Tensor Networks,https://www.crunchbase.com/funding_round/tensor-networks-seed--c16f3330,"Sunnyvale, California, United States, North America",Tensor Networks,https://www.crunchbase.com/organization/tensor-networks,Seed,200000,USD,200000,2021-10-01,,,,
Seed Round - LatchBio,https://www.crunchbase.com/funding_round/latch-ai-seed--57a666b2,"San Francisco, California, United States, North America",LatchBio,https://www.crunchbase.com/organization/latch-ai,Seed,5000000,USD,5000000,2021-10-01,,3.0,5.0,"Asimov, Fifty Years, General Catalyst, Haystack, Lux Capital"
Seed Round - Earthshot Labs,https://www.crunchbase.com/funding_round/earthshot-labs-seed--201120dc,"Mill Valley, California, United States, North America",Earthshot Labs,https://www.crunchbase.com/organization/earthshot-labs,Seed,7000000,USD,7000000,2021-10-01,,1.0,4.0,"Future Ventures, Global Founders Capital, Parameter Ventures, Trailhead Capital"
Seed Round - Praisidio,https://www.crunchbase.com/funding_round/praisidio-seed--917aa32a,"San Francisco, California, United States, North America",Praisidio,https://www.crunchbase.com/organization/praisidio,Seed,4000000,USD,4000000,2021-10-07,,,5.0,"1Flourish Capital, Morado Ventures, SemperVirens Venture Capital, SignalFire, Storm Ventures"
Seed Round - ARwall,https://www.crunchbase.com/funding_round/arwall-seed--36f5e59f,"Los Angeles, California, United States, North America",ARwall,https://www.crunchbase.com/organization/arwall,Seed,980000,USD,980000,2021-10-08,"East Asian Founded, East Asian Led, Hispanic / Latine Founded, Hispanic / Latine Led, Women Founded, Women Led",,5.0,"Alla Aizenberg, Edge Case Capital Partners, Fred Doan, Michael Cooney, MD, Tech Coast Angels Los Angeles"
Seed Round - Flux,https://www.crunchbase.com/funding_round/flux-13b5-seed--0a8a0c26,"San Francisco, California, United States, North America",Flux,https://www.crunchbase.com/organization/flux-13b5,Seed,12000000,USD,12000000,2021-10-13,,,18.0,"8VC, Adam Lisagor, Alain Rossmann, Andrew Berman, Andy Szybalski, Anne Raimondi, Bain Capital Ventures, Brian Norgard, Christopher Schaepe, Drew Moxon, Joanna Hoffman, Jonathan Ng, Lenny Rachitsky, Liquid 2 Ventures, Outsiders Fund, Philipp Berner, Seth Bannon, Tom Preston-Werner"
Seed Round - Audioshake,https://www.crunchbase.com/funding_round/audioshake-seed--0bf8a6e6,"San Francisco, California, United States, North America",Audioshake,https://www.crunchbase.com/organization/audioshake,Seed,2000000,USD,2000000,2021-10-18,"Women Founded, Women Led",,15.0,"Alumni Ventures, Babatunde Balogu, Billy Mann, Brent Faiyaz, Crush Ventures, Gregg Wattenberg, Gwen Riley, Hilary Rosen, Jayne Andrew, Precursor Ventures, Rodney Jerkins, Suzy Ryoo, Troy Carter, Ty Baisden, WndrCo"
Seed Round - Credo AI,https://www.crunchbase.com/funding_round/credo-ai-seed--2e1a1b42,"Los Altos, California, United States, North America",Credo AI,https://www.crunchbase.com/organization/credo-ai,Seed,5500000,USD,5500000,2021-10-19,"Women Founded, Women Led",1.0,3.0,"AI Fund, Decibel Partners, Village Global"
Seed Round - FourthBrain,https://www.crunchbase.com/funding_round/fourthbrain-seed--ae766137,"Palo Alto, California, United States, North America",FourthBrain,https://www.crunchbase.com/organization/fourthbrain,Seed,1600000,USD,1600000,2021-10-21,,,1.0,AI Fund
Seed Round - Yogi,https://www.crunchbase.com/funding_round/yogi-seed--0be54fc3,"New York, New York, United States, North America",Yogi,https://www.crunchbase.com/organization/yogi,Seed,4800000,USD,4800000,2021-10-21,,1.0,1.0,ScOp Venture Capital
Seed Round - Dresma,https://www.crunchbase.com/funding_round/dresma-seed--ff4ad99a,"Cupertino, California, United States, North America",Dresma,https://www.crunchbase.com/organization/dresma,Seed,3000000,USD,3000000,2021-10-25,Women Founded,1.0,3.0,"Inventus Capital Partners, SVQUAD, ThinKuvate"
Seed Round - Let's Enhance,https://www.crunchbase.com/funding_round/let-s-enhance-seed--5c1a88df,"San Francisco, California, United States, North America",Let's Enhance,https://www.crunchbase.com/organization/let-s-enhance,Seed,3000000,USD,3000000,2021-10-27,"Women Founded, Women Led",3.0,5.0,"Acrobator Ventures, Chamaeleon, Margaret Georgiadis, Mathias Eklof, Synetro Group"
Seed Round - Staircase AI,https://www.crunchbase.com/funding_round/staircase-ai-seed--31ef8ac1,"Topanga, California, United States, North America",Staircase AI,https://www.crunchbase.com/organization/staircase-ai,Seed,4000000,USD,4000000,2021-10-27,,2.0,2.0,"Disruptive AI Venture Capital, StageOne Ventures"
Seed Round - Sust Global,https://www.crunchbase.com/funding_round/sust-global-seed--89c1fbbd,"San Francisco, California, United States, North America",Sust Global,https://www.crunchbase.com/organization/sust-global,Seed,3200000,USD,3200000,2021-10-28,,2.0,4.0,"Powerhouse Ventures, Salica, Thirdstream Partners, Vala Capital"
Seed Round - Collov,https://www.crunchbase.com/funding_round/collov-seed--67754abe,"Redwood City, California, United States, North America",Collov,https://www.crunchbase.com/organization/collov,Seed,9000000,USD,9000000,2021-10-28,,1.0,8.0,"Ameba Capital, IMO Ventures, Jiangmen Venture Capital, K2VC, Matrix Partners China, MindWorks Capital, Ming Lei, Xinghan Capital"
Seed Round - Luma AI,https://www.crunchbase.com/funding_round/luma-ai-seed--4f0bd7b6,"Palo Alto, California, United States, North America",Luma AI,https://www.crunchbase.com/organization/luma-ai,Seed,4300000,USD,4300000,2021-10-29,,1.0,5.0,"Amplify Partners, Andreas Klinger, Context Ventures, Matrix, South Park Commons"
Seed Round - Estimated Inc.,https://www.crunchbase.com/funding_round/agora-9-seed--25e57685,"New York, New York, United States, North America",Estimated Inc.,https://www.crunchbase.com/organization/agora-9,Seed,1000,USD,1000,2021-11-01,,,3.0,"Eberg Capital, Graph Ventures, Reshape"
Seed Round - Welltory,https://www.crunchbase.com/funding_round/welltory-seed--bcdcdce8,"Redwood City, California, United States, North America",Welltory,https://www.crunchbase.com/organization/welltory,Seed,4155000,USD,4155000,2021-11-01,"Women Founded, Women Led",,3.0,"Dimitri Seas, Embria, JOINT JOURNEY"
Seed Round - Activeloop,https://www.crunchbase.com/funding_round/snark-ai-seed--b396ce31,"Mountain View, California, United States, North America",Activeloop,https://www.crunchbase.com/organization/snark-ai,Seed,5000000,USD,5000000,2021-11-02,"Middle Eastern / North African Founded, Middle Eastern / North African Led",1.0,8.0,"468 Capital, Bossa Invest, CM Ventures, David Aronchick, DVC, Shasta Ventures, Tobi Knaup, Tribe Capital"
Seed Round - Wirestock,https://www.crunchbase.com/funding_round/wirestock-seed--6b6e4fda,"San Jose, California, United States, North America",Wirestock,https://www.crunchbase.com/organization/wirestock,Seed,2300000,USD,2300000,2021-11-03,,,6.0,"2048 Ventures, A.Partners, Angelsdeck Global Ventures, Decart Ventures, Graph Ventures, Vulcan Capital"
Seed Round - Ahura AI,https://www.crunchbase.com/funding_round/ahura-ai-seed--2800fab1,"Santa Clara, California, United States, North America",Ahura AI,https://www.crunchbase.com/organization/ahura-ai,Seed,3000000,USD,3000000,2021-11-04,,2.0,3.0,"Blue Moon, Cathexis Ventures, CP Ventures"
Seed Round - Inworld AI,https://www.crunchbase.com/funding_round/inworld-ai-seed--3a307fb1,"Mountain View, California, United States, North America",Inworld AI,https://www.crunchbase.com/organization/inworld-ai,Seed,7200000,USD,7200000,2021-11-08,,2.0,5.0,"CRV, Kleiner Perkins, Meta, Sequoia Capital, The.AI Ventures"
Seed Round - SignalRank,https://www.crunchbase.com/funding_round/signalrank-corporation-seed--6efa79af,"Palo Alto, California, United States, North America",SignalRank,https://www.crunchbase.com/organization/signalrank-corporation,Seed,5100000,USD,5100000,2021-11-14,,8.0,10.0,"AltaIR Capital, Blake Grossman, Candou Ventures, Dan Rose, Eric Archambeau, Garry Tan, George Coehlo, Glen Kacher, H. Barton Asset Management, Lip-Bu Tan"
Seed Round - VESSL AI,https://www.crunchbase.com/funding_round/vessl-ai-seed--6ab444a5,"San Mateo, California, United States, North America",VESSL AI,https://www.crunchbase.com/organization/vessl-ai,Seed,4400000,USD,4400000,2021-11-15,,1.0,4.0,"A Ventures, KB Investment, Mirae Asset Venture Investment, Springcamp"
Seed Round - FairPlay,https://www.crunchbase.com/funding_round/fairplayai-seed--37aef308,"Los Angeles, California, United States, North America",FairPlay,https://www.crunchbase.com/organization/fairplayai,Seed,4500000,USD,4500000,2021-11-15,,,6.0,"Fin Capital, Nevcaut Ventures, Restive, Third Prime, TTV Capital, Willowtree Investments"
Seed Round - Zuma,https://www.crunchbase.com/funding_round/astro-seed--c0c05308,"San Francisco, California, United States, North America",Zuma,https://www.crunchbase.com/organization/astro,Seed,6700000,USD,6700000,2021-11-19,,1.0,11.0,"Andreessen Horowitz, Austen Allred, Chris Erickson, Day One Ventures, Liquid 2 Ventures, Qasar Younis, Range Ventures, Rebel Fund, Soma Capital, Unpopular Ventures, Y Combinator"
Seed Round - Viva Translate,https://www.crunchbase.com/funding_round/viva-translate-seed--26426212,"Palo Alto, California, United States, North America",Viva Translate,https://www.crunchbase.com/organization/viva-translate,Seed,4000000,USD,4000000,2021-11-20,Women Founded,,8.0,"AIX Ventures, Andrew Vigneault, Fellows Fund, First Check Ventures, General Catalyst, HMG Ventures, Hyphen Capital, Tess Ventures"
Seed Round - Galatea Bio,https://www.crunchbase.com/funding_round/galatea-bio-seed--1c35d288,"Miami Lakes, Florida, United States, North America",Galatea Bio,https://www.crunchbase.com/organization/galatea-bio,Seed,7000000,USD,7000000,2021-11-20,,,4.0,"Digitalis Ventures, Edward Lando, F-Prime, Pareto Holdings"
Seed Round - Wispr Flow,https://www.crunchbase.com/funding_round/wispr-ai-seed--ad6031e8,"San Francisco, California, United States, North America",Wispr Flow,https://www.crunchbase.com/organization/wispr-ai,Seed,4600000,USD,4600000,2021-11-30,,6.0,5.0,"8VC, AIX Ventures, Matt Kraning, New Enterprise Associates, Vijay Krishnan"
Seed Round - Klleon,https://www.crunchbase.com/funding_round/klleon-seed--59d5dc96,"San Mateo, California, United States, North America",Klleon,https://www.crunchbase.com/organization/klleon,Seed,2000000000,KRW,1698947,2021-12-01,,,1.0,SU&Partners
Seed Round - Overproof.com,https://www.crunchbase.com/funding_round/lymion-group-inc-seed--19de803c,"Miami, Florida, United States, North America",Overproof.com,https://www.crunchbase.com/organization/lymion-group-inc,Seed,2800000,USD,2800000,2021-12-01,,,1.0,Patrick Stal
Seed Round - IOMETE,https://www.crunchbase.com/funding_round/iomete-seed--3a7f77ce,"Mountain View, California, United States, North America",IOMETE,https://www.crunchbase.com/organization/iomete,Seed,250000,USD,250000,2021-12-01,,,1.0,Thunder Future
Seed Round - Passage Labs,https://www.crunchbase.com/funding_round/passage-protocol-seed--7e756f32,"West Hollywood, California, United States, North America",Passage Labs,https://www.crunchbase.com/organization/passage-protocol,Seed,3500000,USD,3500000,2021-12-10,,1.0,6.0,"6th Man Ventures, Alumni Ventures, Avalanche VC, Collab+Currency, Eniac Ventures, Spacecadet Ventures"
Seed Round - TruLiv,https://www.crunchbase.com/funding_round/truliv-seed--d2d3f2cd,"Santa Monica, California, United States, North America",TruLiv,https://www.crunchbase.com/organization/truliv,Seed,1650000,USD,1650000,2021-12-10,,,,
Seed Round - Anakin,https://www.crunchbase.com/funding_round/anakin-seed--a3d5260d,"San Francisco, California, United States, North America",Anakin,https://www.crunchbase.com/organization/anakin,Seed,1740000,USD,1740000,2021-12-10,,,3.0,"Austen Allred, Integrity, Pioneer Fund"
Seed Round - Zingly.ai,https://www.crunchbase.com/funding_round/zingly-3d5c-seed--529d4ea0,"San Ramon, California, United States, North America",Zingly.ai,https://www.crunchbase.com/organization/zingly-3d5c,Seed,4450000,USD,4450000,2021-12-14,,,,
Seed Round - Predictive Technology Systems,https://www.crunchbase.com/funding_round/predictive-technology-systems-seed--b0d2a07f,"New York, New York, United States, North America",Predictive Technology Systems,https://www.crunchbase.com/organization/predictive-technology-systems,Seed,525000,USD,525000,2021-12-14,,,,
Seed Round - Parrot,https://www.crunchbase.com/funding_round/parrot-tech-seed--92dcb33c,"New York, New York, United States, North America",Parrot,https://www.crunchbase.com/organization/parrot-tech,Seed,3100000,USD,3100000,2021-12-15,,,4.0,"Ben Braverman, David Bonderman, David Helgason, Ryan Petersen"
Seed Round - FriendliAI,https://www.crunchbase.com/funding_round/friendliai-seed--788d456c,"Redwood City, California, United States, North America",FriendliAI,https://www.crunchbase.com/organization/friendliai,Seed,8000000000,KRW,6748777,2021-12-15,,2.0,3.0,"Capstone Partners, KB Investment, KB Securities"
Seed Round - Continual,https://www.crunchbase.com/funding_round/continual-seed--c1a6408e,"San Francisco, California, United States, North America",Continual,https://www.crunchbase.com/organization/continual,Seed,4000000,USD,4000000,2021-12-16,,1.0,6.0,"Amplify Partners, Charles Zedlewski, Essence VC, Illuminate Ventures, Wayfinder Ventures, Zero Prime Ventures"
Seed Round - SonicJobs,https://www.crunchbase.com/funding_round/sonicjobs-seed--be5b4eca,"San Francisco, California, United States, North America",SonicJobs,https://www.crunchbase.com/organization/sonicjobs,Seed,8000000,GBP,10588005,2021-12-17,Women Founded,1.0,7.0,"Rajan Navani, Richard Flint, Rod Leefe, TMT Investments, Triple Point Ventures, Ufi Ventures, Velocity Capital Advisors"
Seed Round - SapientX,https://www.crunchbase.com/funding_round/sapientx-seed--8a704b50,"Santa Cruz, California, United States, North America",SapientX,https://www.crunchbase.com/organization/sapientx,Seed,1227581,USD,1227581,2021-12-17,,,1.0,StartEngine
Seed Round - Galileo,https://www.crunchbase.com/funding_round/galileo-154a-seed--948c0115,"San Francisco, California, United States, North America",Galileo,https://www.crunchbase.com/organization/galileo-154a,Seed,5100000,USD,5100000,2021-12-20,,,6.0,"Ajay Shah, Amarjit Gill, Anthony Goldbloom, Lip-Bu Tan, Remi El-Ouazzane, Young Sohn"
Seed Round - Stephubs,https://www.crunchbase.com/funding_round/stephubs-seed--1d64b880,"Boca Raton, Florida, United States, North America",Stephubs,https://www.crunchbase.com/organization/stephubs,Seed,5500000,BRL,957271,2021-12-21,,,1.0,Foursys
Seed Round - Ocurate,https://www.crunchbase.com/funding_round/ocurate-seed--ef3eeaff,"San Francisco, California, United States, North America",Ocurate,https://www.crunchbase.com/organization/ocurate,Seed,3500000,USD,3500000,2021-12-22,,1.0,8.0,"8-Bit Capital, Adam Metzger, AIX Ventures, DCF Capital Partners, Italmobiliare SpA, Mazen Al Jubeir, Streamlined Ventures, Zero Prime Ventures"
Seed Round - FoxyAI,https://www.crunchbase.com/funding_round/foxy-ai-seed--0195dca7,"New York, New York, United States, North America",FoxyAI,https://www.crunchbase.com/organization/foxy-ai,Seed,2054996,USD,2054996,2021-12-23,,,,
Seed Round - You.com,https://www.crunchbase.com/funding_round/you-com-523e-seed--de077815,"Palo Alto, California, United States, North America",You.com,https://www.crunchbase.com/organization/you-com-523e,Seed,20000000,USD,20000000,2021-12-27,,,6.0,"Breyer Capital, Day One Ventures, Essence VC, Marc Benioff, Norwest, Sound Ventures"
Seed Round - Ambient Scientific AI,https://www.crunchbase.com/funding_round/ambient-scientific-seed--a01df25b,"Santa Clara, California, United States, North America",Ambient Scientific AI,https://www.crunchbase.com/organization/ambient-scientific,Seed,10000000,USD,10000000,2021-12-31,,,,
Seed Round - Erudit,https://www.crunchbase.com/funding_round/erudit-seed--e38f7970,"Miami, Florida, United States, North America",Erudit,https://www.crunchbase.com/organization/erudit,Seed,3500000,USD,3500000,2022-01-01,,,4.0,"Archipelago Next, Athos Capital, Draper B1, Encomenda VC"
Seed Round - Copilot,https://www.crunchbase.com/funding_round/copilot-b68d-seed--ce01ed3f,"San Francisco, California, United States, North America",Copilot,https://www.crunchbase.com/organization/copilot-b68d,Seed,3000000,USD,3000000,2022-01-01,,,2.0,"Amity Ventures, Jonathan Swanson"
Seed Round - T2D2,https://www.crunchbase.com/funding_round/t2d2-seed--7f94c3dc,"New York, New York, United States, North America",T2D2,https://www.crunchbase.com/organization/t2d2,Seed,1650000,USD,1650000,2022-01-01,,,4.0,"Impulse Partners, Shibumi International, SHoP Architects, STO Building Group"
Seed Round - AEYE Health,https://www.crunchbase.com/funding_round/aeye-health-seed--3a4307fc,"New York, New York, United States, North America",AEYE Health,https://www.crunchbase.com/organization/aeye-health,Seed,10000000,USD,10000000,2022-01-01,,,,
Seed Round - T2D2,https://www.crunchbase.com/funding_round/t2d2-seed--7f94c3dc,"New York, New York, United States, North America",T2D2,https://www.crunchbase.com/organization/t2d2,Seed,1650000,USD,1650000,2022-01-01,,,4.0,"Impulse Partners, Shibumi International, SHoP Architects, STO Building Group"
Seed Round - Copilot,https://www.crunchbase.com/funding_round/copilot-b68d-seed--ce01ed3f,"San Francisco, California, United States, North America",Copilot,https://www.crunchbase.com/organization/copilot-b68d,Seed,3000000,USD,3000000,2022-01-01,,,2.0,"Amity Ventures, Jonathan Swanson"
Seed Round - Erudit,https://www.crunchbase.com/funding_round/erudit-seed--e38f7970,"Miami, Florida, United States, North America",Erudit,https://www.crunchbase.com/organization/erudit,Seed,3500000,USD,3500000,2022-01-01,,,4.0,"Archipelago Next, Athos Capital, Draper B1, Encomenda VC"
Seed Round - PropTexx,https://www.crunchbase.com/funding_round/proptexx-seed--a4717688,"San Francisco, California, United States, North America",PropTexx,https://www.crunchbase.com/organization/proptexx,Seed,600000,USD,600000,2022-01-02,,,1.0,Newchip Accelerator
Seed Round - Chartmetric,https://www.crunchbase.com/funding_round/chartmetric-seed--5811e833,"San Mateo, California, United States, North America",Chartmetric,https://www.crunchbase.com/organization/chartmetric,Seed,500000,USD,500000,2022-01-03,,,,
Seed Round - Lincode,https://www.crunchbase.com/funding_round/lincode-labs-seed--487e5b07,"Sunnyvale, California, United States, North America",Lincode,https://www.crunchbase.com/organization/lincode-labs,Seed,2000000,USD,2000000,2022-01-11,Women Founded,6.0,9.0,"Accel, Alumni Ventures, Arka Venture Labs, Disruptors Capital, Jolly VC, Nurture Ventures, Sand Hill Angels, Spotlight Equity, Tech Coast Angels"
Seed Round - Purlin,https://www.crunchbase.com/funding_round/purlin-co-seed--710210f4,"Torrance, California, United States, North America",Purlin,https://www.crunchbase.com/organization/purlin-co,Seed,1500000,USD,1500000,2022-01-11,,2.0,3.0,"New Valley Ventures, RWT Horizons, Startup Mavericks"
Seed Round - ConcreteAI,https://www.crunchbase.com/funding_round/concreteai-seed--122b1c83,"Los Angeles, California, United States, North America",ConcreteAI,https://www.crunchbase.com/organization/concreteai,Seed,2000000,USD,2000000,2022-01-13,,,1.0,Grantham Foundation
Seed Round - Zowie,https://www.crunchbase.com/funding_round/zowie-inc-seed--f647cf6c,"New York, New York, United States, North America",Zowie,https://www.crunchbase.com/organization/zowie-inc,Seed,5000000,USD,5000000,2022-01-17,"Women Founded, Women Led",1.0,4.0,"10x Founders, Gradient, Jack Altman, Pascal Christian Weinberger"
Seed Round - Segmed,https://www.crunchbase.com/funding_round/segmed-seed--bdcf61fe,"Palo Alto, California, United States, North America",Segmed,https://www.crunchbase.com/organization/segmed,Seed,2065000,USD,2065000,2022-01-19,Women Founded,,1.0,Blumberg Capital
Seed Round - Datatron,https://www.crunchbase.com/funding_round/datatron-seed--aa7bfc99,"San Francisco, California, United States, North America",Datatron,https://www.crunchbase.com/organization/datatron,Seed,12100000,USD,12100000,2022-01-21,,,,
Seed Round - NLX,https://www.crunchbase.com/funding_round/nlx-b184-seed--36bf10b6,"New York, New York, United States, North America",NLX,https://www.crunchbase.com/organization/nlx-b184,Seed,5000000,USD,5000000,2022-01-27,,,5.0,"Aquila Capital Partners, Flying Fish Partners, JetBlue Ventures, Rob Meyerson, Sage Venture Partners"
Seed Round - Just Appraised,https://www.crunchbase.com/funding_round/just-appraised-seed--ff5d898c,"Palo Alto, California, United States, North America",Just Appraised,https://www.crunchbase.com/organization/just-appraised,Seed,12400000,USD,12400000,2022-01-28,,,2.0,"Future Communities Capital, Pear VC"
Seed Round - KNOW,https://www.crunchbase.com/funding_round/know-70af-seed--831e348b,"Los Angeles, California, United States, North America",KNOW,https://www.crunchbase.com/organization/know-70af,Seed,3000000,USD,3000000,2022-01-30,,,2.0,"erev3.com, Kasaba Investments"
Seed Round - Momentum,https://www.crunchbase.com/funding_round/moda-ai-seed--b22e3dca,"San Francisco, California, United States, North America",Momentum,https://www.crunchbase.com/organization/moda-ai,Seed,3690000,USD,3690000,2022-02-01,,,,
Seed Round - Fashmates,https://www.crunchbase.com/funding_round/instacraze-seed--e2eb8ecd,"Fremont, California, United States, North America",Fashmates,https://www.crunchbase.com/organization/instacraze,Seed,3000000,USD,3000000,2022-02-01,,,1.0,Brand Capital International
Seed Round - Wand AI,https://www.crunchbase.com/funding_round/wand-619e-seed--28df9085,"Palo Alto, California, United States, North America",Wand AI,https://www.crunchbase.com/organization/wand-619e,Seed,5000000,USD,5000000,2022-02-02,,,,
Seed Round - Blyp,https://www.crunchbase.com/funding_round/blyp-seed--3b92b2f1,"New York, New York, United States, North America",Blyp,https://www.crunchbase.com/organization/blyp,Seed,4000000,USD,4000000,2022-02-02,,1.0,6.0,"Boaz Schwartz, Dovi Frances, Eyal Waldman, Rafi Gidron, Silvertech Ventures, World Trade Ventures"
Seed Round - HealthRhythms,https://www.crunchbase.com/funding_round/healthrhythms-seed--f4f3c7be,"Long Island City, New York, United States, North America",HealthRhythms,https://www.crunchbase.com/organization/healthrhythms,Seed,11000000,USD,11000000,2022-02-02,Women Founded,2.0,5.0,"Brook Byers, City Light Capital, Davidovs Venture Collective, GSR Ventures, What If Ventures"
Seed Round - Poised,https://www.crunchbase.com/funding_round/poised-seed--53a3407e,"San Francisco, California, United States, North America",Poised,https://www.crunchbase.com/organization/poised,Seed,2000000,USD,2000000,2022-02-05,,,2.0,"Blue Moon, Liquid 2 Ventures"
Seed Round - Resume,https://www.crunchbase.com/funding_round/zipresume-seed--2701cd2c,"San Francisco, California, United States, North America",Resume,https://www.crunchbase.com/organization/zipresume,Seed,250000,USD,250000,2022-02-05,,,,
Seed Round - Streetbeat,https://www.crunchbase.com/funding_round/streetbeat-seed--4401d27c,"Palo Alto, California, United States, North America",Streetbeat,https://www.crunchbase.com/organization/streetbeat,Seed,12000000,USD,12000000,2022-02-07,,2.0,4.0,"AAF Management Ltd., Evolution Ventures, Seraph Group, TTV Capital"
Seed Round - Grayscale AI,https://www.crunchbase.com/funding_round/grayscale-ai-seed--c1340cb6,"San Francisco, California, United States, North America",Grayscale AI,https://www.crunchbase.com/organization/grayscale-ai,Seed,120000,USD,120000,2022-02-07,,,1.0,Techstars
Seed Round - RAD AI,https://www.crunchbase.com/funding_round/rad-intelligence-seed--5be1b0e8,"Venice, California, United States, North America",RAD AI,https://www.crunchbase.com/organization/rad-intelligence,Seed,21750,USD,21750,2022-02-07,,,,
Seed Round - NimbleEdge,https://www.crunchbase.com/funding_round/nimbleedge-seed--f4d5dc3b,"San Francisco, California, United States, North America",NimbleEdge,https://www.crunchbase.com/organization/nimbleedge,Seed,3324951,USD,3324951,2022-02-09,,,2.0,"Neotribe Ventures, Sistema Asia Capital"
Seed Round - Alaffia Health,https://www.crunchbase.com/funding_round/alaffia-e8a5-seed--5d699c38,"New York, New York, United States, North America",Alaffia Health,https://www.crunchbase.com/organization/alaffia-e8a5,Seed,5000000,USD,5000000,2022-02-09,Women Founded,2.0,7.0,"1984 Ventures, Anthemis, Aperture Venture Capital, Plug and Play, Remarkable Ventures, Tau Ventures, Twine Ventures"
Seed Round - Mindstate Design Labs,https://www.crunchbase.com/funding_round/mindstate-design-labs-seed--3facf52b,"South San Francisco, California, United States, North America",Mindstate Design Labs,https://www.crunchbase.com/organization/mindstate-design-labs,Seed,11500000,USD,11500000,2022-02-10,,,15.0,"Apoorva Mehta, Ayuh Ventures, Day One Ventures, Empath Ventures, Fred Ehrsam, Initialized Capital, Innovating Capital, K50 Ventures, Lionheart Ventures, Max Hodak, Metaplanet, Naval Ravikant, Negev Capital, Page One Ventures, Rand Hindi"
Seed Round - Birdie.ai,https://www.crunchbase.com/funding_round/birdie-seed--30c20250,"Palo Alto, California, United States, North America",Birdie.ai,https://www.crunchbase.com/organization/birdie,Seed,7000000,USD,7000000,2022-02-10,"Hispanic / Latine Founded, LGBTQ+ Founded, LGBTQ+ Led, Women Founded",3.0,9.0,"14B Venture Capital, Astella, Bossa Invest, Endeavor Catalyst, Fusion Fund, Illuminate Ventures, Scale-Up Ventures, SoftBank Group, Torq"
