Transaction Name,Transaction Name URL,Organization Location,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Diversity Spotlight,Number of Partner Investors,Number of Investors,Investor Names
Series A - LOCALLY,https://www.crunchbase.com/funding_round/digital2go-media-networks-series-a--9a61a7ea,"Irvine, California, United States, North America",LOCALLY,https://www.crunchbase.com/organization/digital2go-media-networks,Series A,2500000,USD,2500000,4/17/2018,,,1,xSquared Ventures
Series A - Humu,https://www.crunchbase.com/funding_round/humu-series-a--6d7209fc,"Mountain View, California, United States, North America",Humu,https://www.crunchbase.com/organization/humu,Series A,10600000,USD,10600000,5/1/2018,Women Founded,,2,"Homebrew, Index Ventures"
Series A - Suki,https://www.crunchbase.com/funding_round/sukihq-series-a--7c15d512,"Redwood City, California, United States, North America",Suki,https://www.crunchbase.com/organization/sukihq,Series A,15000000,USD,15000000,5/1/2018,,,5,"First Round Capital, Marc Benioff, Nat Turner, Social Capital, Venrock"
Series A - Passage AI,https://www.crunchbase.com/funding_round/passage-ai-series-a--6e1efb28,"Mountain View, California, United States, North America",Passage AI,https://www.crunchbase.com/organization/passage-ai,Series A,7300000,USD,7300000,5/2/2018,,1,5,"11.2 Capital, Blumberg Capital, Engineering Capital, Seabed VC, Storm Ventures"
Series A - Insitro,https://www.crunchbase.com/funding_round/insitro-series-a--2fd01035,"South San Francisco, California, United States, North America",Insitro,https://www.crunchbase.com/organization/insitro,Series A,100000000,USD,100000000,5/2/2018,"Women Founded, Women Led",5,10,"Alexandria Venture Investments, Andreessen Horowitz, ARCH Venture Partners, Bezos Expeditions, Foresite Capital, GV, Mubadala, Third Rock Ventures, Two Sigma Ventures, Verily"
Series A - Squelch,https://www.crunchbase.com/funding_round/squelch-series-a--ad0c98c5,"Redwood City, California, United States, North America",Squelch,https://www.crunchbase.com/organization/squelch,Series A,8000000,USD,8000000,5/7/2018,Women Founded,1,2,"Correlation Ventures, Shasta Ventures"
Series A - Avaamo,https://www.crunchbase.com/funding_round/avaamo-series-a--8717d167,"Los Altos, California, United States, North America",Avaamo,https://www.crunchbase.com/organization/avaamo,Series A,14200000,USD,14200000,5/8/2018,,6,5,"Ericsson Ventures, Intel Capital, Mahindra Partners, WI Harper Group, Wipro Ventures"
Series A - Drishti,https://www.crunchbase.com/funding_round/drishti-5269-series-a--d1840848,"Mountain View, California, United States, North America",Drishti,https://www.crunchbase.com/organization/drishti-5269,Series A,10000000,USD,10000000,5/9/2018,,5,3,"Andreessen Horowitz, Benhamou Global Ventures, Emergence Capital"
Series A - conDati,https://www.crunchbase.com/funding_round/condati-inc-series-a--fa578c55,"Palo Alto, California, United States, North America",conDati,https://www.crunchbase.com/organization/condati-inc,Series A,2250000,USD,2250000,5/10/2018,,1,1,The Entrepreneurs' Fund
Series A - Brud,https://www.crunchbase.com/funding_round/brud-series-a--f0e91be1,"Los Angeles, California, United States, North America",Brud,https://www.crunchbase.com/organization/brud,Series A,6000000,USD,6000000,5/15/2018,"Black Founded, Women Founded",,5,"BoxGroup, Sequoia Capital, Simon Ventures, Sterling.VC, SV Angel"
Series A - Owkin,https://www.crunchbase.com/funding_round/owkin-2-series-a--50e91c61,"New York, New York, United States, North America",Owkin,https://www.crunchbase.com/organization/owkin-2,Series A,5000000,USD,5000000,5/23/2018,,,1,GV
Series A - Observe.AI,https://www.crunchbase.com/funding_round/observe-ai-series-a--abfe7145,"Redwood City, California, United States, North America",Observe.AI,https://www.crunchbase.com/organization/observe-ai,Series A,8000000,USD,8000000,5/29/2018,,3,9,"Emergent Ventures, Gokul Rajaram, Hack VC, Jonathan Downey, Liquid 2 Ventures, MGV, Nexus Venture Partners, Nick Candito, Y Combinator"
Series A - Curai Health,https://www.crunchbase.com/funding_round/curai-series-a--4132adbf,"San Francisco, California, United States, North America",Curai Health,https://www.crunchbase.com/organization/curai,Series A,10700000,USD,10700000,5/30/2018,Women Founded,,3,"Civilization Ventures, General Catalyst, Khosla Ventures"
Series A - Weights & Biases,https://www.crunchbase.com/funding_round/weights-biases-series-a--cdac6d9c,"San Francisco, California, United States, North America",Weights & Biases,https://www.crunchbase.com/organization/weights-biases,Series A,5000000,USD,5000000,5/31/2018,,2,4,"Bloomberg Beta, Gaingels, Hack VC, Trinity Ventures"
Series A - WhereTo,https://www.crunchbase.com/funding_round/whereto-series-a--e2d95430,"San Francisco, California, United States, North America",WhereTo,https://www.crunchbase.com/organization/whereto,Series A,8000000,USD,8000000,6/1/2018,Women Founded,1,1,Emergence Capital
Series A - Eigen Technologies,https://www.crunchbase.com/funding_round/eigen-technologies-series-a--9f915dc3,"New York, New York, United States, North America",Eigen Technologies,https://www.crunchbase.com/organization/eigen-technologies,Series A,13000000,GBP,17382863,6/11/2018,,,2,"Goldman Sachs Growth Equity, Temasek Holdings"
Series A - ITContingency LLC,https://www.crunchbase.com/funding_round/itcontingency-series-a--5d5916e8,"Fort Lauderdale, Florida, United States, North America",ITContingency LLC,https://www.crunchbase.com/organization/itcontingency,Series A,1000000,USD,1000000,6/18/2018,,,,
Series A - Oden Technologies,https://www.crunchbase.com/funding_round/oden-technologies-series-a--da78b220,"New York, New York, United States, North America",Oden Technologies,https://www.crunchbase.com/organization/oden-technologies,Series A,10000000,USD,10000000,7/2/2018,,2,4,"Atomico, EQT Ventures, Inbox Capital, Rob Keve"
Series A - Zepl,https://www.crunchbase.com/funding_round/zepl-3ee7-series-a--e69b0c53,"San Jose, California, United States, North America",Zepl,https://www.crunchbase.com/organization/zepl-3ee7,Series A,5000000,USD,5000000,7/12/2018,,,1,SBVA
Series A - Verge Genomics,https://www.crunchbase.com/funding_round/verge-genomics-series-a--8f56eb1d,"San Francisco, California, United States, North America",Verge Genomics,https://www.crunchbase.com/organization/verge-genomics,Series A,32000000,USD,32000000,7/17/2018,"Women Founded, Women Led",3,13,"Agent Capital, ALS Investment Fund, Alumni Ventures, Basis Set Ventures, Castor Ventures, Fitz Gate Ventures, Great Oaks Venture Capital, Jonathan Downey, Lifeforce Capital, OS Fund, Tao Capital Partners, Threshold, WuXi AppTec"
Series A - Viz,https://www.crunchbase.com/funding_round/viz-series-a--7640ebf1,"San Francisco, California, United States, North America",Viz,https://www.crunchbase.com/organization/viz,Series A,21000000,USD,21000000,7/18/2018,,2,4,"DHVC, GV, Kleiner Perkins, Pear VC"
Series A - BinaryVR,https://www.crunchbase.com/funding_round/binaryvr-series-a--1c67a230,"Burlingame, California, United States, North America",BinaryVR,https://www.crunchbase.com/organization/binaryvr,Series A,4500000,USD,4500000,7/24/2018,,,4,"Atinum Partners, Kakao Ventures, KT Investment, Pearl Abyss Capital"
Series A - Sisu,https://www.crunchbase.com/funding_round/sisu-data-series-a--4870eedf,"San Francisco, California, United States, North America",Sisu,https://www.crunchbase.com/organization/sisu-data,Series A,14200000,USD,14200000,7/30/2018,,1,1,Andreessen Horowitz
Series A - Skyline AI,https://www.crunchbase.com/funding_round/skyline-ai-series-a--1d8c71a2,"New York, New York, United States, North America",Skyline AI,https://www.crunchbase.com/organization/skyline-ai,Series A,18000000,USD,18000000,7/31/2018,"Middle Eastern / North African Founded, Middle Eastern / North African Led",3,7,"Arbor Ventures, DWS Group, iAngels, JLL Spark, Nyca Partners, Sequoia Capital Israel, TLV Partners"
Series A - Zenysis,https://www.crunchbase.com/funding_round/zenysis-series-a--d3b789e7,"San Francisco, California, United States, North America",Zenysis,https://www.crunchbase.com/organization/zenysis,Series A,5800000,USD,5800000,8/1/2018,,,3,"NKM Capital, Tencent, Y Combinator"
Series A - Dor,https://www.crunchbase.com/funding_round/dor-technologies-series-a--eb7d92cd,"San Francisco, California, United States, North America",Dor,https://www.crunchbase.com/organization/dor-technologies,Series A,8500000,USD,8500000,8/6/2018,,,6,"AME Cloud Ventures, Bolt, Conductive Ventures, Precursor Ventures, Vertex Ventures, Zetta Venture Partners"
Series A - SambaNova,https://www.crunchbase.com/funding_round/sambanova-systems-series-a--e2a2ca10,"Palo Alto, California, United States, North America",SambaNova,https://www.crunchbase.com/organization/sambanova-systems,Series A,7254686,USD,7254686,8/15/2018,Black Founded,,1,Celesta Capital
Series A - Accrualify,https://www.crunchbase.com/funding_round/accrualify-inc-series-a--3a1b200c,"San Mateo, California, United States, North America",Accrualify,https://www.crunchbase.com/organization/accrualify-inc,Series A,3200000,USD,3200000,9/12/2018,,,1,Aligned Partners
Series A - hireEZ,https://www.crunchbase.com/funding_round/hiretual-series-a--5688fd82,"Mountain View, California, United States, North America",hireEZ,https://www.crunchbase.com/organization/hiretual,Series A,5000000,USD,5000000,9/12/2018,,,1,Northern Light Venture Capital
Series A - BrandTotal,https://www.crunchbase.com/funding_round/brandtotal-series-a--c63f765f,"New York, New York, United States, North America",BrandTotal,https://www.crunchbase.com/organization/brandtotal,Series A,6000000,USD,6000000,9/25/2018,,,4,"FJ Labs, Flint Capital, NHN Investment, One Way Ventures"
Series A - LILT,https://www.crunchbase.com/funding_round/lilt-series-a--13fee546,"Emeryville, California, United States, North America",LILT,https://www.crunchbase.com/organization/lilt,Series A,9500000,USD,9500000,10/4/2018,,1,4,"Redpoint, Sequoia Capital, XSeed Capital, Zetta Venture Partners"
Series A - Machinify,https://www.crunchbase.com/funding_round/machinify-series-a--c0a069b3,"Palo Alto, California, United States, North America",Machinify,https://www.crunchbase.com/organization/machinify,Series A,10000000,USD,10000000,10/8/2018,,1,3,"Battery Ventures, GV, Matrix"
Series A - People Data Labs,https://www.crunchbase.com/funding_round/talentiq-series-a--f04fb363,"San Francisco, California, United States, North America",People Data Labs,https://www.crunchbase.com/organization/talentiq,Series A,7000000,USD,7000000,10/10/2018,,1,4,"8VC, Forum Ventures, Founders Fund, Susa Ventures"
Series A - Paperspace,https://www.crunchbase.com/funding_round/paperspace-series-a--d712e1c4,"New York, New York, United States, North America",Paperspace,https://www.crunchbase.com/organization/paperspace,Series A,14499998,USD,14499998,10/16/2018,,3,6,"Battery Ventures, Initialized Capital, Intel Capital, Rocketship.vc, SineWave Ventures, Sorenson Capital"
Series A - Bright Machines,https://www.crunchbase.com/funding_round/bright-machines-series-a--8bd5de9e,"San Francisco, California, United States, North America",Bright Machines,https://www.crunchbase.com/organization/bright-machines,Series A,179000000,USD,179000000,10/23/2018,,2,6,"Balyasny Asset Management, BAM Elevate, Eclipse Ventures, Flex, Geodesic Capital, Lux Capital"
Series A - Ushur,https://www.crunchbase.com/funding_round/ushur-inc-series-a--95dce1cc,"Santa Clara, California, United States, North America",Ushur,https://www.crunchbase.com/organization/ushur-inc,Series A,12000000,USD,12000000,10/23/2018,,2,2,"8VC, Plug and Play"
Series A - Ople,https://www.crunchbase.com/funding_round/ople-series-a--e55bae07,"San Mateo, California, United States, North America",Ople,https://www.crunchbase.com/organization/ople,Series A,8000000,USD,8000000,10/23/2018,,,3,"Hack VC, Storm Global, Triage Ventures"
Series A - SimpleMachines,https://www.crunchbase.com/funding_round/simplemachines-inc-series-a--679ce3fd,"San Jose, California, United States, North America",SimpleMachines,https://www.crunchbase.com/organization/simplemachines-inc,Series A,16700000,USD,16700000,10/31/2018,,1,5,"Alumni Ventures, Baidu Ventures, IMO Ventures, Wisconsin Alumni Research Foundation, Wisconsin Investment Partners"
Series A - Inpher.io,https://www.crunchbase.com/funding_round/inpher-io-series-a--f531b14d,"New York, New York, United States, North America",Inpher.io,https://www.crunchbase.com/organization/inpher-io,Series A,10000000,USD,10000000,11/2/2018,,4,4,"Alpana Ventures, Bowery Capital, Crosslink Capital, JP Morgan Chase"
Series A - Trifo,https://www.crunchbase.com/funding_round/trifo-robotics-series-a--244385a3,"Santa Clara, California, United States, North America",Trifo,https://www.crunchbase.com/organization/trifo-robotics,Series A,11000000,USD,11000000,11/7/2018,,,3,"Matrix Partners China, Samsung Ventures, Walden International"
Series A - Cognigo,https://www.crunchbase.com/funding_round/cognigo-series-a--92e8d875,"New York, New York, United States, North America",Cognigo,https://www.crunchbase.com/organization/cognigo,Series A,8500000,USD,8500000,11/13/2018,,,4,"Mitvah Shamir, OurCrowd, Prosegur, State of Mind Ventures"
Series A - Pachyderm,https://www.crunchbase.com/funding_round/pachyderm-series-a--28d33d69,"San Francisco, California, United States, North America",Pachyderm,https://www.crunchbase.com/organization/pachyderm,Series A,10000000,USD,10000000,11/15/2018,,2,8,"Benchmark, Blumberg Capital, DCVC, Foundation Capital, Soma Capital, Susa Ventures, Tuesday Capital, Y Combinator"
Series A - MondoBrain,https://www.crunchbase.com/funding_round/mondobrain-series-a--3fbaec69,"New York, New York, United States, North America",MondoBrain,https://www.crunchbase.com/organization/mondobrain,Series A,15500000,USD,15500000,11/29/2018,,,9,"Finamar SAS, Financière Japia, James Dailey, John Porter, Karen Cone, Noreen Harrington, Philip Simotas, Rita Dailey, Steven Tye"
Series A - Stafory (Robot Vera),https://www.crunchbase.com/funding_round/stafory-series-a--fc845f94,"San Francisco, California, United States, North America",Stafory (Robot Vera),https://www.crunchbase.com/organization/stafory,Series A,226000000,RUB,3370262,12/1/2018,,,1,Internet Initiatives Development Fund (IIDF)
Series A - Forethought,https://www.crunchbase.com/funding_round/forethought-7dc2-series-a--1d733ff0,"San Francisco, California, United States, North America",Forethought,https://www.crunchbase.com/organization/forethought-7dc2,Series A,9000000,USD,9000000,12/4/2018,"Black Founded, Black Led, Women Founded",8,10,"Alexa von Tobel, Brianne Kimmel, K9 Ventures, Mathilde Collin, New Enterprise Associates, Octave, Sandhya Venkatachalam, South Park Commons, Village Global, Vlad Tenev"
Series A - Facilio,https://www.crunchbase.com/funding_round/facilio-series-a--b10dec8c,"New York, New York, United States, North America",Facilio,https://www.crunchbase.com/organization/facilio,Series A,6400000,USD,6400000,12/5/2018,,1,2,"Accel, Tiger Global Management"
Series A - ZestyAI,https://www.crunchbase.com/funding_round/zesty-ai-series-a--a54d80ca,"San Francisco, California, United States, North America",ZestyAI,https://www.crunchbase.com/organization/zesty-ai,Series A,13000000,USD,13000000,12/10/2018,,,2,"Blamar, Plug and Play"
Series A - Pypestream,https://www.crunchbase.com/funding_round/pypestream-series-a--62ad00e4,"New York, New York, United States, North America",Pypestream,https://www.crunchbase.com/organization/pypestream,Series A,15000000,USD,15000000,12/13/2018,,1,1,W. R. Berkley
Series A - Compound Eye,https://www.crunchbase.com/funding_round/compound-eye-series-a--0ac46e99,"Redwood City, California, United States, North America",Compound Eye,https://www.crunchbase.com/organization/compound-eye,Series A,6858465,USD,6858465,12/19/2018,,1,2,"Khosla Ventures, Two Sigma Ventures"
Series A - Grabango,https://www.crunchbase.com/funding_round/grabango-series-a--530fab8a,"Berkeley, California, United States, North America",Grabango,https://www.crunchbase.com/organization/grabango,Series A,14130000,USD,14130000,1/7/2019,,2,7,"Abstract, Commerce Ventures, Founders Fund, Heartland Ventures, Propel, Ridge Ventures, Vela Partners"
Series A - Covariant,https://www.crunchbase.com/funding_round/covariant-series-a--49d2a931,"Emeryville, California, United States, North America",Covariant,https://www.crunchbase.com/organization/covariant,Series A,20000000,USD,20000000,1/15/2019,,1,1,Amplify Partners
Series A - Spell,https://www.crunchbase.com/funding_round/spell-series-a--329f9a30,"New York, New York, United States, North America",Spell,https://www.crunchbase.com/organization/spell,Series A,15000000,USD,15000000,1/17/2019,,,3,"Blossom Capital, Eclipse Ventures, Two Sigma Ventures"
Series A - Kaia Health,https://www.crunchbase.com/funding_round/kaia-health-series-a--93a15f73,"New York, New York, United States, North America",Kaia Health,https://www.crunchbase.com/organization/kaia-health,Series A,10000000,USD,10000000,1/21/2019,,2,2,"Balderton Capital, Heartcore Capital"
"Series A - Socrates.AI, Inc.",https://www.crunchbase.com/funding_round/socrates-ai-series-a--af15d0ca,"San Francisco, California, United States, North America","Socrates.AI, Inc.",https://www.crunchbase.com/organization/socrates-ai,Series A,10000000,USD,10000000,1/25/2019,Women Founded,1,3,"Aspect Ventures, Norwest, Venrock"
Series A - Kite,https://www.crunchbase.com/funding_round/kite-com-series-a--130664bf,"San Francisco, California, United States, North America",Kite,https://www.crunchbase.com/organization/kite-com,Series A,17000000,USD,17000000,1/28/2019,,,6,"Drew Houston, Emmett Shear, Kyle Vogt, Max Levchin, Nat Friedman, Trinity Ventures"
Series A - Verbit,https://www.crunchbase.com/funding_round/verbit-ai-series-a--70c0c141,"New York, New York, United States, North America",Verbit,https://www.crunchbase.com/organization/verbit-ai,Series A,23000000,USD,23000000,1/29/2019,,5,7,"ClalTech, Horizon Capital, HV Capital, Vertex Ventures, Vertex Ventures Israel, Vintage Investment Partners, Viola Ventures"
Series A - Platina Systems,https://www.crunchbase.com/funding_round/platina-systems-series-a--83a19627,"Santa Clara, California, United States, North America",Platina Systems,https://www.crunchbase.com/organization/platina-systems,Series A,11200000,USD,11200000,2/1/2019,,,1,Orbit Venture Partners
Series A - Agile Stacks,https://www.crunchbase.com/funding_round/agile-stacks-inc-series-a--995e1ec1,"San Mateo, California, United States, North America",Agile Stacks,https://www.crunchbase.com/organization/agile-stacks-inc,Series A,6000000,USD,6000000,2/7/2019,,4,5,"Alumni Ventures, Canaan Partners, Castor Ventures, Hewlett Packard Enterprise, Rosecliff Ventures"
Series A - Phylagen,https://www.crunchbase.com/funding_round/phylagen-series-a--b7f060d9,"San Francisco, California, United States, North America",Phylagen,https://www.crunchbase.com/organization/phylagen,Series A,14000000,USD,14000000,2/14/2019,"Women Founded, Women Led",4,13,"3M New Ventures, AgFunder, Arden Road Investment, Blackhorn Ventures, Breakout Ventures, Cultivian Sandbox Ventures, Dolby Family Ventures, Duck Investors, J-Angels, J-Ventures, Sandbox Industries, Western Technology Investment, Working Capital"
Series A - Donde Search,https://www.crunchbase.com/funding_round/donde-search-series-a--a3586c8d,"New York, New York, United States, North America",Donde Search,https://www.crunchbase.com/organization/donde-search,Series A,6500000,USD,6500000,2/15/2019,"Women Founded, Women Led",,4,"AfterDox, Golden Seeds, Matrix, UpWest"
Series A - Emedgene,https://www.crunchbase.com/funding_round/emedgene-series-a--4d6c78d2,"Palo Alto, California, United States, North America",Emedgene,https://www.crunchbase.com/organization/emedgene,Series A,6000000,USD,6000000,2/19/2019,Women Founded,,2,"Mindset Ventures, OTV"
Series A - Armorblox,https://www.crunchbase.com/funding_round/armorblox-series-a--21b2b6a0,"Sunnyvale, California, United States, North America",Armorblox,https://www.crunchbase.com/organization/armorblox,Series A,16500000,USD,16500000,2/20/2019,,1,9,"DJ Patil, General Catalyst, Gerhard Eschelbeck, John Thompson, Mango Capital, Oliver Friedrichs, Point72 Ventures, Ramu Arunachalam, Ronald Conway"
Series A - Ordr,https://www.crunchbase.com/funding_round/ordr-aec7-series-a--1ed69c85,"Santa Clara, California, United States, North America",Ordr,https://www.crunchbase.com/organization/ordr-aec7,Series A,16500000,USD,16500000,2/26/2019,,1,3,"Ten Eleven Ventures, Unusual Ventures, Wing Venture Capital"
Series A - Lightmatter,https://www.crunchbase.com/funding_round/lightmatter-inc-series-a--243bb414,"Mountain View, California, United States, North America",Lightmatter,https://www.crunchbase.com/organization/lightmatter-inc,Series A,22000000,USD,22000000,2/26/2019,,2,3,"GV, Matrix, Spark Capital"
Series A - Glean,https://www.crunchbase.com/funding_round/scio-technologies-series-a--526fb02a,"Palo Alto, California, United States, North America",Glean,https://www.crunchbase.com/organization/scio-technologies,Series A,15000000,USD,15000000,3/1/2019,"South Asian Founded, South Asian Led",2,3,"Kleiner Perkins, Lightspeed Venture Partners, Slack Fund"
Series A - Netomi,https://www.crunchbase.com/funding_round/netomi-series-a--7bb4b377,"San Mateo, California, United States, North America",Netomi,https://www.crunchbase.com/organization/netomi,Series A,14700000,USD,14700000,3/1/2019,,2,9,"Advancit Capital, Bowery Capital, Fin Capital, Henry Kravis, Index Ventures, Indicator Ventures, ST Telemedia, Upslope Ventures, Y Combinator"
Series A - Wade & Wendy,https://www.crunchbase.com/funding_round/wade-wendy-series-a--0ac30992,"New York, New York, United States, North America",Wade & Wendy,https://www.crunchbase.com/organization/wade-wendy,Series A,7600000,USD,7600000,3/5/2019,,1,5,"Converge, ff Venture Capital, Indicator Ventures, Jazz Venture Partners, Randstad Innovation Fund"
Series A - Functionize,https://www.crunchbase.com/funding_round/functionize-series-a--f186bd70,"San Francisco, California, United States, North America",Functionize,https://www.crunchbase.com/organization/functionize,Series A,16000000,USD,16000000,3/5/2019,,1,2,"1Flourish Capital, Canvas Prime"
Series A - Owkin,https://www.crunchbase.com/funding_round/owkin-2-series-a--e53b6d81,"New York, New York, United States, North America",Owkin,https://www.crunchbase.com/organization/owkin-2,Series A,13000000,USD,13000000,3/7/2019,,4,5,"Cathay Innovation, Eight Roads Ventures, F-Prime, GV, NJF Capital"
Series A - Automation Hero,https://www.crunchbase.com/funding_round/saleshero-inc-series-a--e8b496fc,"San Francisco, California, United States, North America",Automation Hero,https://www.crunchbase.com/organization/saleshero-inc,Series A,14500000,USD,14500000,3/13/2019,,3,3,"Atomico, Baidu Ventures, Cherry Ventures"
Series A - Determined AI,https://www.crunchbase.com/funding_round/determined-ai-series-a--dc2eb00d,"San Francisco, California, United States, North America",Determined AI,https://www.crunchbase.com/organization/determined-ai,Series A,11000000,USD,11000000,3/13/2019,,,10,"Alumni Ventures, Amplify Partners, CRV, Green D Ventures, GV, Haystack, LG Electronics, Specialized Types, SV Angel, The House"
Series A - Polarr,https://www.crunchbase.com/funding_round/polarr-series-a--40f5aeb7,"San Jose, California, United States, North America",Polarr,https://www.crunchbase.com/organization/polarr,Series A,11500000,USD,11500000,3/14/2019,"East Asian Founded, East Asian Led",2,3,"Cota Capital, Pear VC, Threshold"
Series A - MoBagel,https://www.crunchbase.com/funding_round/mobagel-series-a--3fa664d8,"Santa Clara, California, United States, North America",MoBagel,https://www.crunchbase.com/organization/mobagel,Series A,5000000,USD,5000000,3/19/2019,"East Asian Founded, South Asian Founded, Women Founded",,5,"Best Horizon, CSC Venture Capital, First Venture Capital, Inc., NCTU Angel Club, Wistron Corporation"
Series A - Pathmind,https://www.crunchbase.com/funding_round/pathmind-series-a--bc034db9,"San Francisco, California, United States, North America",Pathmind,https://www.crunchbase.com/organization/pathmind,Series A,11500000,USD,11500000,3/20/2019,,,10,"GMO VenturePartners, Govtech Fund, Hemi Ventures, Mandra Capital, Presidio Ventures, ServiceNow, Tencent, Translink Capital, UpHonest Capital, Y Combinator"
Series A - Cobwebs Technologies,https://www.crunchbase.com/funding_round/cobwebs-technologies-ltd-series-a--40d645df,"New York, New York, United States, North America",Cobwebs Technologies,https://www.crunchbase.com/organization/cobwebs-technologies-ltd,Series A,10000000,USD,10000000,3/24/2019,,,1,Ibex Investors
Series A - Brave,https://www.crunchbase.com/funding_round/brave-software-series-a--a8227e3b,"San Francisco, California, United States, North America",Brave,https://www.crunchbase.com/organization/brave-software,Series A,250000,USD,250000,3/27/2019,,,1,Outlier Ventures
Series A - Squelch,https://www.crunchbase.com/funding_round/squelch-series-a--9ee7a069,"Redwood City, California, United States, North America",Squelch,https://www.crunchbase.com/organization/squelch,Series A,12000000,USD,12000000,4/3/2019,Women Founded,2,3,"Correlation Ventures, Shasta Ventures, Tenaya Capital"
Series A - Nautilus Labs,https://www.crunchbase.com/funding_round/nautilus-labs-series-a--39339a8a,"New York, New York, United States, North America",Nautilus Labs,https://www.crunchbase.com/organization/nautilus-labs,Series A,11000000,USD,11000000,4/4/2019,,2,5,"Amplifier, M12 - Microsoft's Venture Fund, Quiet Capital, Root Ventures, TMV"
Series A - Labelbox,https://www.crunchbase.com/funding_round/labelbox-series-a--aaa57af5,"San Francisco, California, United States, North America",Labelbox,https://www.crunchbase.com/organization/labelbox,Series A,10000000,USD,10000000,4/9/2019,,3,4,"First Round Capital, Gradient, Kleiner Perkins, Sumon Sadhu"
Series A - Rasa,https://www.crunchbase.com/funding_round/rasa-series-a--cc3bcb0f,"San Francisco, California, United States, North America",Rasa,https://www.crunchbase.com/organization/rasa,Series A,13000000,USD,13000000,4/11/2019,,5,10,"Accel, Ameet Patel, Basis Set Ventures, Daniel Dines, DIG Ventures, Florian Leibert, GGV Capital, Greg Brockman, Mango Capital, Mitchell Hashimoto"
Series A - Zippia,https://www.crunchbase.com/funding_round/zippia-inc-series-a--283c5592,"San Mateo, California, United States, North America",Zippia,https://www.crunchbase.com/organization/zippia-inc,Series A,8500000,USD,8500000,4/18/2019,,1,5,"Correlation Ventures, Headline, MHS Capital, NextView Ventures, Plug and Play"
Series A - Intellimize,https://www.crunchbase.com/funding_round/intellimize-series-a--1e9e11e9,"San Francisco, California, United States, North America",Intellimize,https://www.crunchbase.com/organization/intellimize,Series A,8000000,USD,8000000,4/23/2019,East Asian Founded,1,3,"Amplify Partners, Homebrew, Precursor Ventures"
Series A - Afresh,https://www.crunchbase.com/funding_round/afresh-technologies-series-a--61a3acf9,"Oakland, California, United States, North America",Afresh,https://www.crunchbase.com/organization/afresh-technologies,Series A,6140000,USD,6140000,4/30/2019,,,2,"Baseline Ventures, Innovation Endeavors"
Series A - Sturfee,https://www.crunchbase.com/funding_round/sturfee-series-a--d9ed15a8,"Santa Clara, California, United States, North America",Sturfee,https://www.crunchbase.com/organization/sturfee,Series A,1250000,USD,1250000,5/1/2019,Women Founded,,1,Asahi Media Lab Ventures
Series A - Prisma Labs,https://www.crunchbase.com/funding_round/prisma-5-series-a--d2e7decf,"San Francisco, California, United States, North America",Prisma Labs,https://www.crunchbase.com/organization/prisma-5,Series A,6000000,USD,6000000,5/2/2019,,,2,"Elysium Venture Capital, Taver Capital Partners"
Series A - Actium Health,https://www.crunchbase.com/funding_round/symphonyrm-series-a--7d16fc33,"Palo Alto, California, United States, North America",Actium Health,https://www.crunchbase.com/organization/symphonyrm,Series A,10000000,USD,10000000,5/16/2019,,,1,Adams Street Partners
Series A - Health at Scale,https://www.crunchbase.com/funding_round/health-at-scale-technologies-series-a--9834270a,"San Jose, California, United States, North America",Health at Scale,https://www.crunchbase.com/organization/health-at-scale-technologies,Series A,16000000,USD,16000000,5/17/2019,,,1,Optum
Series A - DecisionNext,https://www.crunchbase.com/funding_round/decisionnext-series-a--cd1701cd,"San Francisco, California, United States, North America",DecisionNext,https://www.crunchbase.com/organization/decisionnext,Series A,7000000,USD,7000000,5/23/2019,,,2,"Better Food Ventures, Dalus Capital"
Series A - Blendid,https://www.crunchbase.com/funding_round/blendid-a78a-series-a--950a831e,"Sunnyvale, California, United States, North America",Blendid,https://www.crunchbase.com/organization/blendid-a78a,Series A,9694682,USD,9694682,5/24/2019,,,1,Think + Ventures
Series A - Zyper,https://www.crunchbase.com/funding_round/zyper-series-a--d6ed6ca8,"San Francisco, California, United States, North America",Zyper,https://www.crunchbase.com/organization/zyper,Series A,6500000,USD,6500000,6/6/2019,"Women Founded, Women Led",1,3,"Forerunner, Talis Capital, Y Combinator"
Series A - scoutbee,https://www.crunchbase.com/funding_round/scoutbee-series-a--36772491,"San Francisco, California, United States, North America",scoutbee,https://www.crunchbase.com/organization/scoutbee,Series A,12000000,USD,12000000,6/11/2019,,2,3,"42CAP, HV Capital, Toba Capital"
Series A - Yellow.ai,https://www.crunchbase.com/funding_round/yellow-messenger-series-a--082202bc,"San Mateo, California, United States, North America",Yellow.ai,https://www.crunchbase.com/organization/yellow-messenger,Series A,4000000,USD,4000000,6/12/2019,,2,2,"Lightspeed India Partners, Titan Capital"
Series A - Dishcraft Robotics,https://www.crunchbase.com/funding_round/dishcraft-robotics-series-a--b1cc0bba,"San Carlos, California, United States, North America",Dishcraft Robotics,https://www.crunchbase.com/organization/dishcraft-robotics,Series A,25000000,USD,25000000,6/18/2019,"Women Founded, Women Led",3,3,"Baseline Ventures, First Round Capital, Lemnos VC"
